block_number,timestamp,total_borrowed,base_interest_rate,supply_rate,available_liquidity,expected_liquidity,total_supply,locked_lp_usd_balance,credit_manager_borrowed,credit_manager_debt_limit,credit_manager_borrowable,locked_lp_bnb_balance
44888147,2024-12-15 10:50:21,0,0,0,365274453182943837711,365274453182943837711,365274453182943837711,0.0,0,0,0,
44902147,2024-12-15 22:30:25,0,0,0,365274453182943837711,365274453182943837711,365274453182943837711,0.0,0,0,0,
44916147,2024-12-16 10:10:28,0,0,0,365284453182943837711,365284453182943837711,365284453182943837711,0.0,0,0,0,
44930147,2024-12-16 21:50:28,0,0,0,381378522345620694285,381378522345620694285,381378522345620694285,0.0,0,0,0,
44944147,2024-12-17 09:30:32,0,0,0,381378522345620694285,381378522345620694285,381378522345620694285,0.0,0,0,0,
44958147,2024-12-17 21:10:44,0,0,0,381378522345620694285,381378522345620694285,381378522345620694285,0.0,0,0,0,
44972147,2024-12-18 08:50:48,0,0,0,381536886459547559002,381536886459547559002,381536886459547559002,0.0,0,0,0,
44986147,2024-12-18 20:30:51,0,0,0,381846886459547559002,381846886459547559002,381846886459547559002,0.0,0,0,0,
45000147,2024-12-19 08:11:00,0,0,0,381866886459547559002,381866886459547559002,381866886459547559002,0.0,0,0,0,
45014147,2024-12-19 19:51:06,0,0,0,382876886459547559002,382876886459547559002,382876886459547559002,0.0,0,0,0,
45028147,2024-12-20 07:31:11,0,0,0,383291886459547559002,383291886459547559002,383291886459547559002,0.0,0,0,0,
45042147,2024-12-20 19:11:14,0,0,0,471931886459547559002,471931886459547559002,471931886459547559002,0.0,0,0,0,
45056147,2024-12-21 06:51:17,0,0,0,471931886459547559002,471931886459547559002,471931886459547559002,0.0,0,0,0,
45070147,2024-12-21 18:31:24,0,0,0,471931886459547559002,471931886459547559002,471931886459547559002,0.0,0,0,0,
45084147,2024-12-22 06:11:24,0,0,0,630931886459547559002,630931886459547559002,630931886459547559002,0.0,0,0,0,
45098147,2024-12-22 17:51:24,0,0,0,630931886459547559002,630931886459547559002,630931886459547559002,0.0,0,0,0,
45112147,2024-12-23 05:31:25,0,0,0,630931886459547559002,630931886459547559002,630931886459547559002,0.0,0,0,0,
45126147,2024-12-23 17:11:29,0,0,0,630931886459547559002,630931886459547559002,630931886459547559002,0.0,0,0,0,
45140147,2024-12-24 04:51:29,0,0,0,632091886459547559002,632091886459547559002,632091886459547559002,0.0,0,0,0,
45154147,2024-12-24 16:31:32,0,0,0,632891886459547559002,632891886459547559002,632891886459547559002,0.0,0,0,0,
45168147,2024-12-25 04:11:46,0,0,0,632941886459547559002,632941886459547559002,632941886459547559002,0.0,0,0,0,
45182147,2024-12-25 15:51:51,0,0,0,632941886459547559002,632941886459547559002,632941886459547559002,0.0,0,0,0,
45196147,2024-12-26 03:31:59,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45210147,2024-12-26 15:12:05,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45224147,2024-12-27 02:52:12,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45238147,2024-12-27 14:32:18,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45252147,2024-12-28 02:12:22,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45266147,2024-12-28 13:52:55,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45280147,2024-12-29 01:32:55,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45294147,2024-12-29 13:12:55,0,0,0,633006618902547559002,633006618902547559002,633006618902547559002,0.0,0,0,0,
45308147,2024-12-30 00:52:55,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45322147,2024-12-30 12:33:04,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45336147,2024-12-31 00:13:04,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45350147,2024-12-31 11:53:10,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45364147,2024-12-31 23:33:14,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45378147,2025-01-01 11:13:18,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45392147,2025-01-01 22:53:21,0,0,0,633506618902547559002,633506618902547559002,633506618902547559002,0.0,0,0,0,
45406147,2025-01-02 10:33:22,0,0,0,633706618902547559002,633706618902547559002,633706618902547559002,0.0,0,0,0,
45420147,2025-01-02 22:13:23,0,0,0,643706618902547559002,643706618902547559002,643706618902547559002,0.0,0,0,0,
45434147,2025-01-03 09:53:23,0,0,0,643706618902547559002,643706618902547559002,643706618902547559002,0.0,0,0,0,
45448147,2025-01-03 21:33:27,0,0,0,643706618902547559002,643706618902547559002,643706618902547559002,0.0,0,0,0,
45462147,2025-01-04 09:13:27,0,0,0,643706618902547559002,643706618902547559002,643706618902547559002,0.0,0,0,0,
45476147,2025-01-04 20:53:28,0,0,0,644706618902547559002,644706618902547559002,644706618902547559002,0.0,0,0,0,
45490147,2025-01-05 08:33:32,0,0,0,644706618902547559002,644706618902547559002,644706618902547559002,0.0,0,0,0,
45504147,2025-01-05 20:13:32,0,0,0,644706618902547559002,644706618902547559002,644706618902547559002,0.0,0,0,0,
45518147,2025-01-06 07:53:35,0,0,0,644706618902547559002,644706618902547559002,644706618902547559002,0.0,0,0,0,
45532147,2025-01-06 19:33:44,0,0,0,644706618902547559002,644706618902547559002,644706618902547559002,0.0,0,0,0,
45546147,2025-01-07 07:13:44,0,0,0,644706618902547559002,644706618902547559002,644706618902547559002,0.0,0,0,0,
45560147,2025-01-07 18:53:51,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45574147,2025-01-08 06:34:07,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45588147,2025-01-08 18:14:38,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45602147,2025-01-09 05:54:38,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45616147,2025-01-09 17:34:56,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45630147,2025-01-10 05:14:56,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45644147,2025-01-10 16:55:04,0,0,0,645706618902547559002,645706618902547559002,645706618902547559002,0.0,0,0,0,
45658147,2025-01-11 04:35:04,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45672147,2025-01-11 16:15:08,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45686147,2025-01-12 03:55:12,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45700147,2025-01-12 15:35:12,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45714147,2025-01-13 03:15:12,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45728147,2025-01-13 14:55:12,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45742147,2025-01-14 02:35:15,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45756147,2025-01-14 14:15:25,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45770147,2025-01-15 01:55:27,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45784147,2025-01-15 13:35:27,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45798147,2025-01-16 01:15:27,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45812147,2025-01-16 12:55:27,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45826147,2025-01-17 00:35:28,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45840147,2025-01-17 12:15:28,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45854147,2025-01-17 23:55:28,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45868147,2025-01-18 11:35:28,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45882147,2025-01-18 23:15:29,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45896147,2025-01-19 10:55:29,0,0,0,646206618902547559002,646206618902547559002,646206618902547559002,0.0,0,0,0,
45910147,2025-01-19 22:35:29,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
45924147,2025-01-20 10:15:30,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
45938147,2025-01-20 21:55:30,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
45952147,2025-01-21 09:35:30,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
45966147,2025-01-21 21:15:33,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
45980147,2025-01-22 08:55:35,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
45994147,2025-01-22 20:35:35,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46008147,2025-01-23 08:15:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46022147,2025-01-23 19:55:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46036147,2025-01-24 07:35:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46050147,2025-01-24 19:15:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46064147,2025-01-25 06:55:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46078147,2025-01-25 18:35:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46092147,2025-01-26 06:15:39,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46106147,2025-01-26 17:55:44,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46120147,2025-01-27 05:35:46,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46134147,2025-01-27 17:15:47,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46148147,2025-01-28 04:55:47,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46162147,2025-01-28 16:35:47,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46176147,2025-01-29 04:15:48,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46190147,2025-01-29 15:55:48,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46204147,2025-01-30 03:35:48,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46218147,2025-01-30 15:15:48,0,0,0,646236618902547559002,646236618902547559002,646236618902547559002,0.0,0,0,0,
46232147,2025-01-31 02:56:06,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46246147,2025-01-31 14:36:12,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46260147,2025-02-01 02:16:16,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46274147,2025-02-01 13:56:21,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46288147,2025-02-02 01:36:21,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46302147,2025-02-02 13:16:23,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46316147,2025-02-03 00:56:25,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46330147,2025-02-03 12:36:27,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46344147,2025-02-04 00:16:27,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46358147,2025-02-04 11:56:27,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46372147,2025-02-04 23:36:29,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46386147,2025-02-05 11:16:29,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46400147,2025-02-05 22:56:35,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46414147,2025-02-06 10:36:39,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46428147,2025-02-06 22:17:11,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46442147,2025-02-07 09:57:15,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46456147,2025-02-07 21:37:15,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46470147,2025-02-08 09:17:18,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46484147,2025-02-08 20:57:18,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46498147,2025-02-09 08:37:18,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46512147,2025-02-09 20:17:18,0,0,0,647036618902547559002,647036618902547559002,647036618902547559002,0.0,0,0,0,
46526147,2025-02-10 07:57:18,0,0,0,647039446679547559002,647039446679547559002,647039446679547559002,0.0,0,0,0,
46540147,2025-02-10 19:37:18,1326862274393242300,446122599728774571428571,928779398153928052287,636007730749237666702,637334601209838866881,637334593023630909002,0.0,0,0,0,
46554147,2025-02-11 07:17:18,5704862274393242300,1935451752699336857142857,17481114581933857025457,625918763452649782544,631623666564929988284,631623625727043024844,0.0,0,0,0,
46568147,2025-02-11 18:57:28,71377916694515957600,24287976897690959142857142,2752843250503196373625350,558378514737056034155,629758047925475394557,629756431431571991755,0.0,0,0,0,
46582147,2025-02-12 06:37:32,76385916694515957600,25992530954098531071428571,3152722156838569075720187,553370514737056034155,629761585502461633825,629756431431571991755,0.0,0,0,0,
46596147,2025-02-12 18:17:32,157379330464149677100,52817870642782238357142857,13017508315586885535716351,481164037200781131015,638558541065035981200,638543367664930808115,0.0,0,0,0,
46610147,2025-02-13 05:57:48,161364998884990636100,53979270847743915428571428,13595117273696932031064241,479304094293373560298,640698039215235644524,640669093178364196398,0.0,0,0,0,
46624147,2025-02-13 17:37:52,234760342327480290157,77445556927683632357142857,27985428199372522081422398,414862330712974647816,649664722889357916707,649622673040454937973,0.0,0,0,0,
46638147,2025-02-14 05:17:52,306385830663399952157,107963761922886751928571428,54381815303623047801335077,301795513242894909874,608265220526491582750,608181343906294862031,0.0,0,0,0,
46652147,2025-02-14 16:57:52,369372842463694588932,125518695017345790214285714,73495757509471571135224414,261309355225927000174,630828210116967081417,630682197689621589106,0.0,0,0,0,
46666147,2025-02-15 04:37:56,529848998518356789932,279815375187253840312500000,234501093015080866545407965,102113199171264799174,632235416930317042782,631962197689621589106,0.0,0,0,0,
46680147,2025-02-15 16:17:56,531207539561061431532,246177194555034930000000000,197412453529245514731117179,130764658128560157574,662426201983512854540,661972197689621589106,0.0,0,0,0,
46694147,2025-02-16 03:58:08,532877039561061431732,248358721457188287187500000,199681266879551257730873104,129265158128560157374,662779550167356073543,662142197689621589106,0.0,0,0,0,
46708147,2025-02-16 15:38:08,536877039561061431732,254207466197097028125000000,205888133891611597420120033,125175158128560157374,662875267780434783004,662052197689621589106,0.0,0,0,0,
46722147,2025-02-17 03:18:48,547953775161061431732,269882073756490823437500000,223024397365126880392240748,114098422528560157374,663079478793779808356,662052197689621589106,0.0,0,0,0,
46736147,2025-02-17 14:58:58,547953775161061431732,269882073756490823437500000,222955703479878791135531414,114098422528560157374,663283777248206803877,662052197689621589106,0.0,0,0,0,
46750147,2025-02-18 02:39:00,547953775161061431732,269482600364599905937500000,222406225315475559881896626,114548799880687926495,663938286801755865911,662502575041749358227,0.0,0,0,0,
46764147,2025-02-18 14:19:08,549833775161061431732,4467848772311010585000000000,4416448638007857198723924072,4568799880687926495,556232928010812770918,554402575041749358227,0.0,0,0,0,
46778147,2025-02-19 01:59:09,500445016117811371832,301847045184293830312500000,259143069209369262955321565,80459115793121667120,582912944009023871990,580904131910933038952,0.0,0,0,0,
46792147,2025-02-19 13:39:09,498565016117811371832,307235600109451470937500000,265416201938817760473921677,76341842534161140187,577119711613700200242,574906858651972512019,0.0,0,0,0,
46806147,2025-02-20 01:19:15,492948860063149160832,296158941952985580000000000,252263970082696693649719630,83381629696032467900,578723996079876341053,576330489759181628732,0.0,0,0,0,
46820147,2025-02-20 12:59:16,454918656980465685832,234149524516957516875000000,183966316409240257539691314,121731968249487553531,579013535221922303730,576650625229953239363,0.0,0,0,0,
46834147,2025-02-21 00:39:16,1254918656980465685832,236271844034537415000000000,186750353425007865643522394,330185041202626910498,1587691480954461052059,1585103698183092596330,0.0,0,0,0,
46848147,2025-02-21 12:19:21,1254918656980465685832,257482413316930914375000000,209257720244603817303023690,286196041202626910498,1544122166379686922882,1541114698183092596330,0.0,0,0,0,
46862147,2025-02-21 23:59:21,1255918656980465685832,258051020585121002812500000,209806900607371130020427395,285337249988810263605,1544711304859328380237,1541255906969275949437,0.0,0,0,0,
46876147,2025-02-22 11:39:26,1255918656980465685832,258051020585121002812500000,209746014283818905037420236,285337249988810263605,1545159712866620371215,1541255906969275949437,0.0,0,0,0,
46890147,2025-02-22 23:19:30,1258936915494365369432,258789383167343022187500000,210456731709922956464603088,284768053309812558885,1548059333433157827300,1543704968804177928317,0.0,0,0,0,
46904147,2025-02-23 10:59:30,1260444915494365369432,259751393227566982500000000,211430508843005976011682514,283260053309812558885,1548510310446120144429,1543704968804177928317,0.0,0,0,0,
46918147,2025-02-23 22:39:30,1260444915494365369432,259751393227566982500000000,211368699116243225864270627,283260053309812558885,1548963135294729059178,1543704968804177928317,0.0,0,0,0,
46932147,2025-02-24 10:19:50,1333426656980465685832,304462009277098233750000000,262151861513432728422269517,209405525002948851073,1548635805460852025072,1542832181983414536905,0.0,0,0,0,
46946147,2025-02-24 22:00:03,1313473656980465685832,292327268927736360000000000,247850870221154826498587587,229525467325239230392,1549174173207536400006,1542999124305704916224,0.0,0,0,0,
46960147,2025-02-25 09:40:06,1313473656980465685832,292327268927736360000000000,247766281132600787582789757,229525467325239230392,1549703071775671060555,1542999124305704916224,0.0,0,0,0,
46974147,2025-02-25 21:20:06,1313473656980465685832,288370799080075088437500000,243084510284874095558677261,237470467325239230392,1558171878538054653647,1550944124305704916224,0.0,0,0,0,
46988147,2025-02-26 09:00:09,1313473656980465685832,288370799080075088437500000,243003105890389891320554310,237470467325239230392,1558693855563039343887,1550944124305704916224,0.0,0,0,0,
47002147,2025-02-26 20:40:09,1313473656980465685832,288370799080075088437500000,242921761807577236039821593,237470467325239230392,1559215795306613778809,1550944124305704916224,0.0,0,0,0,
47016147,2025-02-27 08:20:11,1313473656980465685832,288370799080075088437500000,242840468295956300869052359,237470467325239230392,1559737759904461717276,1550944124305704916224,0.0,0,0,0,
47030147,2025-02-27 20:00:13,1313473656980465685832,296241265602322236562500000,251798093166874932449878911,222511880790486745498,1545305977441738588538,1535985537770952431330,0.0,0,0,0,
47044147,2025-02-28 07:40:13,1313473656980465685832,296241265602322236562500000,251710833171817935930401801,222511880790486745498,1545841684984612077499,1535985537770952431330,0.0,0,0,0,
47058147,2025-02-28 19:20:15,1313473656980465685832,296241265602322236562500000,251623629484351932636088350,222511880790486745498,1546377418037368560435,1535985537770952431330,0.0,0,0,0,
47072147,2025-03-01 07:00:15,1313473656980465685832,296241265602322236562500000,251536490346380361303032695,222511880790486745498,1546913125580242049396,1535985537770952431330,0.0,0,0,0,
47086147,2025-03-01 18:40:16,1313473656980465685832,296433999359354761875000000,251610559823903448763992280,222526880790486745498,1547463864252675925144,1536000537770952431330,0.0,0,0,0,
47100147,2025-03-02 06:20:16,1310273656980465685832,294429216504139160625000000,249187395549086006748842527,225934002906028557000,1548163563332313626977,1536207659886494242832,0.0,0,0,0,
47114147,2025-03-02 18:00:16,1310273656980465685832,294429216504139160625000000,249101918159071035732106422,225934002906028557000,1548694803644262644196,1536207659886494242832,0.0,0,0,0,
47128147,2025-03-03 05:40:20,1307673656980465685832,293310044738516240625000000,247700413945052575483810979,227802335352236976376,1548458529897343404349,1535475992332702662208,0.0,0,0,0,
47142147,2025-03-03 17:20:20,1307673656980465685832,293310044738516240625000000,247615942898220811174404754,227802335352236976376,1548986766938404072027,1535475992332702662208,0.0,0,0,0,
47156147,2025-03-04 05:00:24,1307673656980465685832,293310044738516240625000000,247531521407917379888715543,227802335352236976376,1549515054287754364529,1535475992332702662208,0.0,0,0,0,
47170147,2025-03-04 16:40:25,1307673656980465685832,293310044738516240625000000,247447163486219232093504575,227802335352236976376,1550043303905887438413,1535475992332702662208,0.0,0,0,0,
47184147,2025-03-05 04:20:25,1307673656980465685832,293482973156353005937500000,247508662560415735548323280,227802345786891386603,1550571801401856161517,1535476002767357072435,0.0,0,0,0,
47198147,2025-03-05 16:00:28,1307673656980465685832,293482973156353005937500000,247424317838948903160909639,227802345786891386603,1551100377363369741767,1535476002767357072435,0.0,0,0,0,
47212147,2025-03-06 03:40:28,1307673656980465685832,294166820780685563437500000,248092199435433001430376851,226702345786891386603,1550529211188316124278,1534376002767357072435,0.0,0,0,0,
47226147,2025-03-06 15:20:28,1307673656980465685832,294193586616628616250000000,248030029940873716470108514,226702345786891386603,1551058972023970170978,1534376002767357072435,0.0,0,0,0,
47240147,2025-03-07 03:00:41,1307673656980465685832,294193586616628616250000000,247945316150489484511574457,226702345786891386603,1551588911797262240538,1534376002767357072435,0.0,0,0,0,
47254147,2025-03-07 14:40:44,1307673656980465685832,294193586616628616250000000,247860680350807814801942881,226702345786891386603,1552118725433460245864,1534376002767357072435,0.0,0,0,0,
47268147,2025-03-08 02:20:48,1307673656980465685832,294193586616628616250000000,247776100299110095521816880,226702345786891386603,1552648551683367657613,1534376002767357072435,0.0,0,0,0,
47282147,2025-03-08 14:00:54,1301674432683019615532,290714240436888512812500000,243639754545857335758028572,232806645286259403364,1553175485252499405950,1534481077969279018896,0.0,0,0,0,
47296147,2025-03-09 01:40:54,1271970557209004082532,272481321659315419687500000,223076555175825614241575028,263076810276704310056,1553673886827190969381,1535047367485708392588,0.0,0,0,0,
47310147,2025-03-09 13:20:54,1271970557209004082532,270382486725150081562500000,220673936096876188673305183,267416810276704310056,1558491992223152871302,1539387367485708392588,0.0,0,0,0,
47324147,2025-03-10 01:00:55,1271970557209004082532,270382486725150081562500000,220606701146168248040033214,267416810276704310056,1558966978394159598716,1539387367485708392588,0.0,0,0,0,
47338147,2025-03-10 12:41:06,1271970557209004082532,270968385392475107812500000,221159278213459036715879520,266415962228558476518,1558441549176278706299,1538386519437562559050,0.0,0,0,0,
47352147,2025-03-11 00:21:06,1271970557209004082532,270968385392475107812500000,221091754048091307467900088,266415962228558476518,1558917516565182904428,1538386519437562559050,0.0,0,0,0,
47366147,2025-03-11 12:01:09,1270306557209004082432,270037302208978876875000000,219976796392765307016749972,268113905302543150751,1559392450986603584171,1538420462511547233183,0.0,0,0,0,
47380147,2025-03-11 23:41:13,1263295009345825842660,266663536862103818437500000,216216399938390122092517902,273475852862238150587,1558044234333719978992,1536770862208063993247,0.0,0,0,0,
47394147,2025-03-12 11:21:14,1263295009345825842660,266663536862103818437500000,216151821305851986983476683,273475852862238150587,1558509723661912252402,1536770862208063993247,0.0,0,0,0,
47408147,2025-03-12 23:01:14,1263295009345825842660,226770650811121867904000000,183764283247980058038522746,273475852862238150587,1558944025315344761227,1536770862208063993247,0.0,0,0,0,
47422147,2025-03-13 10:41:19,1263295009345825842660,226770650811121867904000000,183717332054262807351656714,273475852862238150587,1559342432379656541157,1536770862208063993247,0.0,0,0,0,
47436147,2025-03-13 22:21:19,1263295009345825842660,226770650811121867904000000,183670410430661336822912380,273475852862238150587,1559740792020201589535,1536770862208063993247,0.0,0,0,0,
47450147,2025-03-14 10:01:27,1267295009345825842660,228910329598365805028000000,185942514716054098571347557,269475852862238150587,1560143029853679702378,1536770862208063993247,0.0,0,0,0,
47464147,2025-03-14 21:41:31,1267295009345825842660,230654362739521824401000000,187788777794550754835715847,265503092958759619555,1556573966860973774490,1532798102304585462215,0.0,0,0,0,
47478147,2025-03-15 09:21:31,1266295009345825842660,230146968421204536320000000,187179078897794610342394841,266520116537725554513,1556979333609042722560,1532815125883551397173,0.0,0,0,0,
47492147,2025-03-15 21:01:31,1266295009345825842660,230146968421204536320000000,187130402751071150893430602,266520116537725554513,1557384333295752978761,1532815125883551397173,0.0,0,0,0,
47506147,2025-03-16 08:41:31,1266295009345825842660,230146968421204536320000000,187081751914347902474886199,266520116537725554513,1557789332982463234962,1532815125883551397173,0.0,0,0,0,
47520147,2025-03-16 20:21:31,1266295009345825842660,230146968421204536320000000,187033126367889440676871598,266520116537725554513,1558194332669173491163,1532815125883551397173,0.0,0,0,0,
47534147,2025-03-17 08:01:39,1266295009345825842660,230436259561476880482000000,187261477963876005543475368,266170792356754695612,1558250466822160547568,1532465801702580538272,0.0,0,0,0,
47548147,2025-03-17 19:41:47,1266295009345825842660,230436259561476880482000000,187212752226631974288486558,266170792356754695612,1558656031624257210758,1532465801702580538272,0.0,0,0,0,
